Name,Character Id,Level,Power,Stars,Red Stars,Gear Tier,Basic,Special,Ultimate,Passive,ISO Class,ISO Matrix,Striker,Fortifier,Healer,Raider,Skirmisher,ISO Health,ISO Damage,ISO Armor,ISO Focus,ISO Resist
BossBaby,AdamWarlock,85,287521,7,10,16,7,6,6,5,striker,blue,9,,,,,4,5,5,4,5
BossBaby,Thor_InfinityWar,85,206883,7,7,16,6,6,6,4,striker,blue,9,,,,,5,4,4,4,5
BossBaby,MoonKnight,90,339204,7,8,17,6,6,6,4,raider,purple,,,,10,,,,,,
BossBaby,MadelynePryor,85,150557,5,5,16,6,6,6,4,striker,blue,9,,,,,5,4,5,5,4
BossBaby,BlackPantherBC,1,383,4,4,1,1,1,,,,,,,,,,,,,,
BossBaby,GreenGoblinGlider,90,258620,6,5,17,7,7,8,6,raider,purple,,,,10,,,,,,
BossBaby,Cosmo,80,112800,4,4,15,6,6,6,4,healer,blue,,,9,,,5,4,4,5,5
BossBaby,Gwenom,90,310176,7,9,17,6,6,6,4,striker,purple,10,,,,,,,,,
BossBaby,Nemesis,90,211380,5,5,17,7,7,7,5,striker,blue,9,,,,,4,4,4,4,4
BossBaby,MrNegative,85,166883,6,6,16,6,6,6,5,striker,,4,,,,,4,4,4,4,5
BossBaby,SymbioteSilverSurfer,95,432516,7,8,18,6,6,6,5,raider,purple,,,,10,,,,1,,
BossBaby,BlackCat,95,355603,7,5,18,6,6,6,4,striker,purple,11,,,,,1,1,1,1,1
BossBaby,Nova,95,403932,7,5,18,8,6,7,6,striker,purple,10,,,,,1,1,1,1,1
BossBaby,TChalla,1,196,2,2,1,1,1,,,,,,,,,,,,,,
BossBaby,RedGoblin,90,285329,7,8,17,6,6,6,4,raider,purple,,,,10,,,,,,
BossBaby,Abomination,90,221919,5,5,17,7,7,6,5,raider,purple,,,,10,,,,,,
BossBaby,Firestar,1,383,4,4,1,1,1,,,,,,,,,,,,,,
BossBaby,OmegaRed,95,460666,7,8,18,7,7,7,5,striker,purple,10,,,,,,,,,
BossBaby,Valkyrie,70,78446,6,6,13,6,6,6,4,raider,,,,,2,,3,2,3,2,3
BossBaby,Hulkbuster,1,288,3,3,1,1,1,,,,,,,,,,,,,,
BossBaby,StarBrand,85,231017,7,8,16,6,6,6,4,raider,blue,5,5,5,9,5,4,4,4,4,4
BossBaby,BlackKnight,100,529185,7,4,19,7,7,7,5,fortifier,purple,,12,,,,2,2,3,2,2
BossBaby,RedGuardian,1,381,4,4,1,1,1,,,,,,,,,,,,,,
BossBaby,Echo,1,477,5,5,1,1,1,,,,,,,,,,,,,,
BossBaby,LadyDeathstrike,95,547962,7,7,18,7,6,6,5,striker,purple,10,,,,,,,,,
BossBaby,CosmicGhostRider,85,240113,7,8,16,6,6,6,4,striker,blue,9,,,,,4,4,4,4,4
BossBaby,TheLeader,90,238593,6,6,17,6,6,6,4,striker,purple,10,5,5,5,5,,,,,
BossBaby,KateBishop,1,288,3,3,1,1,1,,,,,,,,,,,,,,
BossBaby,SpiderManPavitr,100,640366,7,8,19,6,7,7,5,striker,purple,11,,,,,1,1,1,1,1
BossBaby,IronPatriot,91,290861,7,7,17,7,6,6,4,striker,purple,10,5,5,5,5,,,,,
BossBaby,Dormammu,95,371125,7,4,18,7,7,7,5,striker,purple,10,,,,,,,,,
BossBaby,PandaPool,82,188895,7,7,15,6,6,6,4,skirmisher,blue,,,,,9,4,4,4,4,4
BossBaby,Apocalypse,100,649267,7,5,19,8,8,8,6,striker,purple,12,,,,,2,2,2,2,2
BossBaby,PeterBParker,100,725845,7,9,19,7,7,7,5,healer,purple,,,11,,,1,1,1,1,1
BossBaby,PeniParker,100,686958,7,8,19,7,7,7,5,striker,purple,11,,,,,1,1,2,1,1
BossBaby,Daken,66,71558,5,5,12,6,6,6,4,raider,,,,,4,,4,4,5,5,4
BossBaby,Guardian,95,335812,6,6,18,6,6,6,5,striker,blue,9,,,,,4,4,4,4,4
BossBaby,Sasquatch,95,287345,5,5,18,6,6,7,5,skirmisher,purple,,,,,10,,,,,
BossBaby,Northstar,95,273759,5,5,18,6,6,6,5,raider,blue,,,,9,,4,4,4,5,4
BossBaby,BlackPantherShuri,80,149331,5,5,15,6,6,6,4,raider,blue,,,,10,,5,5,5,5,5
BossBaby,OldManLogan,100,539865,5,5,19,7,7,7,5,striker,purple,12,5,5,5,5,2,2,2,2,2
BossBaby,Ares,80,150804,4,3,15,6,6,6,4,striker,blue,10,,,,,5,5,5,5,5
BossBaby,HankPym,85,189690,5,5,16,6,6,6,5,striker,purple,10,,,,,,,,,
BossBaby,Gladiator,100,568745,6,6,18,6,6,6,5,fortifier,purple,,10,,,,,,,,
BossBaby,Gorr,95,381816,4,4,18,7,7,7,5,raider,purple,,,,11,,1,1,1,1,1
BossBaby,SuperSkrull,100,546704,7,4,18,7,7,7,5,striker,purple,10,,,,,1,,1,,1
BossBaby,ThanosEndgame,95,337645,4,4,18,6,6,6,5,striker,purple,10,,,,,,,,,
BossBaby,Sentinel,100,465010,3,3,19,7,7,7,5,striker,purple,10,,,,,1,1,1,,
BossBaby,Nimrod,95,302288,3,3,18,6,6,6,4,raider,purple,,,,11,,1,1,1,1,1
BossBaby,Blade,85,177907,3,3,16,6,6,6,4,striker,purple,10,,,,,,,,,
BossBaby,OmegaSentinel,76,111222,3,3,14,6,6,6,4,skirmisher,blue,,,,,9,4,4,4,4,4
Sarahbaby0424,ShieldSupport_Heal,65,54688,5,5,12,6,6,6,4,healer,,,,5,,,5,5,5,5,5
Sarahbaby0424,SpiderMan,34,10074,7,7,6,3,2,2,1,,,,,,,,,,,,
Sarahbaby0424,LukeCage,35,10017,7,7,6,3,2,2,1,,,,,,,,,,,,
Sarahbaby0424,HumanTorch,49,23826,7,7,9,3,3,2,1,striker,,4,,,,,4,4,4,4,4
Sarahbaby0424,Punisher,65,59996,5,5,12,6,6,6,4,striker,,3,,,,,4,5,5,5,3
Sarahbaby0424,Elektra,64,70941,7,7,11,6,5,5,5,skirmisher,,,,,4,5,5,5,5,5,5
Sarahbaby0424,ShieldSupport_Stealth,45,12013,3,3,8,4,3,,2,healer,,,,4,,,5,4,4,5,5
Sarahbaby0424,Crossbones,42,26279,7,7,8,4,4,4,2,fortifier,,2,4,,,,5,4,4,4,5
Sarahbaby0424,Rhino,66,87526,7,7,12,6,6,6,4,raider,,1,4,4,4,1,5,4,5,4,5
Sarahbaby0424,Deadpool,95,497823,7,10,18,7,7,7,5,raider,purple,,,,10,,,,,,
Sarahbaby0424,Venom,95,396882,7,9,18,6,6,6,4,striker,purple,11,,,,2,1,1,1,1,1
Sarahbaby0424,Wolverine,97,461018,7,9,18,6,6,6,5,striker,purple,10,,,,,,,,,
Sarahbaby0424,Colossus,80,168012,7,8,15,6,6,6,4,fortifier,blue,,7,,,5,3,2,3,2,2
Sarahbaby0424,Psylocke,76,133285,7,7,14,6,6,6,4,striker,blue,9,,,4,,5,4,5,4,4
Sarahbaby0424,Storm,80,142438,7,7,15,6,6,6,4,raider,blue,,,,7,,3,3,3,4,2
Sarahbaby0424,Cyclops,97,407133,7,8,18,6,6,6,5,raider,purple,4,,,10,,,,,,
Sarahbaby0424,Thing,85,211163,7,8,16,6,7,6,5,striker,blue,8,,,,,4,4,3,4,4
Sarahbaby0424,HydraDmg_Single,34,5727,3,3,6,3,3,,2,,,,,,,,,,,,
Sarahbaby0424,Bullseye,38,16506,6,6,7,4,4,3,2,striker,,3,,,,,4,3,5,3,4
Sarahbaby0424,Shocker,67,77246,6,6,12,6,6,6,4,striker,,4,,,4,,4,5,5,4,4
Sarahbaby0424,Thor,65,84289,7,7,12,6,6,6,4,striker,,5,,,4,,5,5,5,5,5
Sarahbaby0424,Electro,80,174941,7,7,15,6,6,6,4,raider,blue,,,,10,,5,5,5,5,5
Sarahbaby0424,Vulture,61,76528,7,7,11,6,6,6,4,raider,,3,,,4,,5,5,4,4,5
Sarahbaby0424,JessicaJones,59,46395,5,5,10,6,6,5,4,skirmisher,,,,,,5,5,5,5,5,5
Sarahbaby0424,UltSpiderMan,16,2416,7,7,3,2,1,1,,,,,,,,,,,,,
Sarahbaby0424,RavagerTank_Taunt,20,2114,3,3,4,2,2,,1,,,,,,,,,,,,
Sarahbaby0424,Mysterio,76,129074,7,7,14,6,6,6,5,skirmisher,blue,,,4,,5,3,4,4,4,4
Sarahbaby0424,Hawkeye,40,14642,7,7,7,3,3,2,1,,,,,,,,,,,,
Sarahbaby0424,HandSupport_Heal,23,3413,4,4,4,2,2,,1,healer,,,,3,,,3,3,3,4,5
Sarahbaby0424,HydraDmg_Buff,25,2374,5,5,5,1,1,,1,,,,,,,,,,,,
Sarahbaby0424,ShieldTank_Stun,58,15139,3,3,6,5,5,,3,fortifier,,,2,,,,3,3,3,2,4
Sarahbaby0424,Scream,91,255618,7,8,17,7,6,6,5,striker,blue,9,,,4,,4,5,5,4,5
Sarahbaby0424,HandDmg_Bonus,62,25034,3,3,11,5,4,,2,striker,,2,,,,,3,3,3,2,4
Sarahbaby0424,MercTank_Debuff,25,5264,6,6,5,3,2,,1,,,,,,,,,,,,
Sarahbaby0424,Nebula,80,146023,7,7,15,6,6,6,4,skirmisher,blue,,,,,8,3,4,3,3,4
Sarahbaby0424,ShieldDmg_AoE,52,6823,3,3,7,3,2,,1,,,,,,,,,,,,
Sarahbaby0424,CaptainAmerica,91,249932,7,7,17,6,6,6,4,fortifier,blue,,9,,,,4,4,4,4,4
Sarahbaby0424,Hulk,93,304633,7,8,17,7,6,6,5,striker,purple,10,,,,,1,,1,1,
Sarahbaby0424,ShieldDmg_Defense,60,20528,4,4,8,5,4,,3,striker,,2,,,,,3,4,4,2,3
Sarahbaby0424,Stryfe,7,955,7,7,2,1,1,,,,,,,,,,,,,,
Sarahbaby0424,NightNurse,29,8198,7,7,5,3,2,2,1,,,,,,,,,,,,
Sarahbaby0424,WinterSoldier,82,138617,6,6,15,6,6,6,4,striker,blue,8,,,,,4,3,4,4,4
Sarahbaby0424,AmericaChavez,31,14964,7,8,6,3,3,3,1,striker,,4,,,,,5,5,4,5,5
Sarahbaby0424,Domino,65,78513,7,7,12,6,6,6,4,striker,,4,,,,,4,4,4,4,4
Sarahbaby0424,HydraSupport_Heal,21,1825,5,5,4,1,1,,1,,,,,,,,,,,,
Sarahbaby0424,RavagerDmg_AoE,20,3571,6,6,4,2,2,,1,,,,,,,,,,,,
Sarahbaby0424,AntMan,65,83381,7,7,12,6,6,6,4,skirmisher,,,,,,4,5,5,5,5,4
Sarahbaby0424,Gamora,89,220553,7,7,16,6,6,6,4,striker,blue,9,,,,4,5,4,4,4,5
Sarahbaby0424,KreeDmg_Speed,61,21673,3,3,8,5,5,,3,striker,,4,,,4,,5,5,5,4,4
Sarahbaby0424,Mantis,57,54019,7,7,10,6,5,5,4,healer,,,,5,,,5,5,5,5,5
Sarahbaby0424,Drax,63,38794,5,5,11,5,4,4,3,fortifier,,,4,,,4,5,4,5,5,5
Sarahbaby0424,Groot,68,47058,5,5,12,5,4,4,4,healer,,,,5,,,5,5,5,5,5
Sarahbaby0424,RocketRaccoon,59,46841,7,7,10,5,4,4,4,raider,,,,,4,,4,5,5,5,4
Sarahbaby0424,Vision,95,203766,5,5,17,6,6,6,4,skirmisher,blue,,,,,9,4,4,5,5,5
Sarahbaby0424,BaronMordo,38,10325,6,6,7,3,2,2,1,,,,,,,,,,,,
Sarahbaby0424,HandControl_HealBlock,29,6738,5,5,5,3,3,,1,striker,,2,,,,,3,3,2,3,2
Sarahbaby0424,Cable,65,60499,5,5,12,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Sarahbaby0424,CaptainMarvel,82,209996,7,9,15,6,6,6,5,striker,blue,9,,,,,4,4,4,5,4
Sarahbaby0424,HydraTank_Taunt,18,1391,2,2,4,2,2,,1,,,,,,,,,,,,
Sarahbaby0424,UltGreenGoblin,54,41044,6,6,10,5,5,5,4,raider,,,,,3,,3,4,5,4,4
Sarahbaby0424,MsMarvel,27,3393,4,4,3,3,2,2,,,,,,,,,,,,,
Sarahbaby0424,KreeTank_Counter,66,49496,5,5,12,5,5,,4,fortifier,,,5,,,,5,5,5,5,5
Sarahbaby0424,Loki,78,155876,7,7,14,6,6,6,5,skirmisher,blue,,,,,10,5,5,5,5,5
Sarahbaby0424,ScarletWitch,100,492554,7,7,18,7,7,7,5,healer,purple,,,12,,,3,2,2,3,3
Sarahbaby0424,HandDmg_Unbuff,31,5970,3,3,6,3,3,,1,raider,,,,,2,,3,3,3,2,3
Sarahbaby0424,Toad,80,137006,7,7,15,6,6,6,4,skirmisher,blue,,,,,7,3,3,3,2,2
Sarahbaby0424,AntiVenom,98,438343,7,8,18,7,7,7,5,healer,purple,4,,10,,,,,,,
Sarahbaby0424,Ronan,63,56176,7,7,11,5,4,5,3,healer,,,,4,,3,4,4,4,4,4
Sarahbaby0424,HandTank_Stealth,41,9629,4,4,5,4,4,,2,fortifier,,,3,,,,3,3,3,3,3
Sarahbaby0424,Wasp,65,65592,6,6,12,6,6,6,4,raider,,,,,4,,4,4,4,4,4
Sarahbaby0424,AimTank_Taunt,2,496,5,5,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,ProximaMidnight,80,158043,7,7,15,6,6,6,4,skirmisher,blue,,,,3,9,4,4,4,4,4
Sarahbaby0424,Quake,81,135440,7,7,15,6,6,6,4,raider,,,,,4,,4,4,4,4,4
Sarahbaby0424,RavagerSupport_Heal,1,382,4,4,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,MrFantastic,43,11453,7,7,5,3,2,2,1,,,,,,,,,,,,
Sarahbaby0424,Falcon,65,67385,6,6,12,6,6,6,4,fortifier,,,4,,,,4,4,4,4,4
Sarahbaby0424,Killmonger,85,165267,7,7,15,6,6,6,4,raider,blue,,,,8,,4,4,4,3,4
Sarahbaby0424,IronFist,14,1110,4,4,3,1,1,1,,,,,,,,,,,,,
Sarahbaby0424,MercDmg_General,54,40400,6,6,10,5,5,,4,skirmisher,,,,,,4,4,5,5,5,4
Sarahbaby0424,Stature,65,76673,7,7,12,6,6,6,4,skirmisher,,,3,,,4,5,4,5,4,5
Sarahbaby0424,Swarm,1,674,7,7,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,Yondu,17,1428,4,4,3,1,1,1,,skirmisher,,,,,,3,3,3,3,3,4
Sarahbaby0424,KreeDmg_Offense,1,345,3,3,1,1,1,,,raider,,,,,2,,2,2,2,2,2
Sarahbaby0424,Daredevil,1,671,7,7,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,HydraDmg_AoE,1,381,4,4,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,Beast,80,143449,7,7,15,6,6,6,4,skirmisher,blue,,,,,8,4,3,3,3,3
Sarahbaby0424,MercDmg_Single,1,571,6,6,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,Pyro,80,141677,7,7,15,6,6,6,4,striker,blue,8,,,,,5,5,5,4,5
Sarahbaby0424,AimDmg_Speed,23,1612,4,4,4,1,1,,1,,,,,,,,,,,,
Sarahbaby0424,IronMan,66,83723,7,7,12,6,6,5,4,raider,,,,,5,,5,5,5,5,5
Sarahbaby0424,Mystique,81,161322,7,7,15,6,6,6,5,skirmisher,blue,,,,,9,4,4,4,4,4
Sarahbaby0424,YoYo,65,92597,7,8,12,6,6,6,4,skirmisher,,,,,,5,5,5,5,5,5
Sarahbaby0424,Sif,65,85352,7,7,12,6,6,6,4,skirmisher,,,,,,5,5,5,5,5,5
Sarahbaby0424,MBaku,85,125444,6,6,15,6,6,6,4,fortifier,,,4,,,,5,4,5,4,5
Sarahbaby0424,Rescue,87,236514,7,7,16,7,6,6,5,healer,purple,,9,10,,,,,,,
Sarahbaby0424,Karnak,81,133830,6,6,15,6,6,6,4,striker,blue,9,,,,,4,4,4,4,4
Sarahbaby0424,SquirrelGirl,1,610,6,6,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,WarMachine,65,69645,6,6,12,6,6,6,4,raider,,,,,4,,4,4,4,4,4
Sarahbaby0424,Korath,72,72101,5,5,13,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Sarahbaby0424,Blob,80,118504,6,6,15,6,6,6,4,striker,blue,7,,,,,3,2,3,3,3
Sarahbaby0424,Kingpin,31,11266,6,6,6,3,3,3,1,fortifier,,,3,,,,5,3,5,4,5
Sarahbaby0424,Ironheart,65,81364,7,7,12,6,6,6,4,raider,,,,,4,,4,4,4,4,4
Sarahbaby0424,Shatterstar,5,748,6,6,2,1,1,,,,,,,,,,,,,,
Sarahbaby0424,Yellowjacket,65,68580,6,6,12,6,6,6,4,skirmisher,,,,,,4,4,4,4,4,4
Sarahbaby0424,AimSupport_Heal,30,2607,4,4,6,1,1,,1,,,,,,,,,,,,
Sarahbaby0424,ElsaBloodstone,76,139212,7,7,14,6,6,6,4,raider,blue,,,,10,,5,5,5,5,5
Sarahbaby0424,KreeControl_Assist,71,38888,3,3,13,5,5,,3,skirmisher,,4,,,,4,4,4,4,4,4
Sarahbaby0424,X23,65,94428,7,8,12,6,6,6,4,striker,,4,,,,,4,5,4,4,4
Sarahbaby0424,MercSupport_Buffs,1,571,6,6,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,Heimdall,65,69657,6,6,12,6,6,6,4,raider,,,,,4,,5,5,4,4,5
Sarahbaby0424,SymbioteSpiderMan,78,143092,7,7,14,7,6,6,5,raider,blue,,,,8,,3,3,4,3,3
Sarahbaby0424,Juggernaut,80,137287,7,7,15,6,6,6,4,striker,blue,6,,,,,2,1,1,2,2
Sarahbaby0424,AimDmg_Offense,45,5763,6,6,8,1,1,,1,,,,,,,,,,,,
Sarahbaby0424,KreeSupport_HoT,2,485,4,4,1,1,1,,,healer,,,,2,,,2,2,2,2,2
Sarahbaby0424,Nobu,48,29831,6,6,9,5,5,4,3,healer,,,,2,,,2,2,2,3,2
Sarahbaby0424,Ghost,68,84810,7,7,12,6,6,6,4,striker,,4,,,,,4,4,4,5,4
Sarahbaby0424,Carnage,92,348421,7,9,17,7,7,7,5,skirmisher,purple,4,,,,10,,,,,
Sarahbaby0424,Hela,88,234458,7,8,16,6,6,6,4,raider,blue,,,,9,,4,4,4,4,4
Sarahbaby0424,Taskmaster,1,477,5,5,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,Magneto,59,65173,7,7,10,6,6,5,4,raider,,3,,,5,,5,5,5,5,5
Sarahbaby0424,SheHulk,92,292530,7,8,17,7,6,6,5,striker,purple,10,,,,,,,,,
Sarahbaby0424,Nemesis,65,52898,5,5,12,5,5,4,4,striker,,5,,,,,5,5,5,5,5
Sarahbaby0424,Sunfire,98,439301,7,8,18,7,6,6,5,striker,purple,10,,,,,,,,,
Sarahbaby0424,Namor,76,159645,7,8,14,6,6,6,4,raider,blue,,,,10,,5,5,5,5,5
Sarahbaby0424,Morbius,72,105730,7,7,13,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Sarahbaby0424,Gambit,96,424689,7,8,17,7,7,7,5,raider,purple,,,,10,,,,,,
Sarahbaby0424,KittyPryde,80,170407,7,8,15,6,6,6,4,skirmisher,blue,,,,,9,4,4,5,4,4
Sarahbaby0424,Vahl,96,404111,7,8,17,6,6,6,4,striker,purple,10,,,,,,,,,
Sarahbaby0424,LokiTeen,75,150646,7,8,14,6,6,6,4,striker,blue,9,,,,,4,4,4,4,4
Sarahbaby0424,Yelena,70,71863,5,5,13,6,6,6,4,raider,,,,,5,,5,5,5,5,5
Sarahbaby0424,SpiderWeaver,93,242217,6,6,17,6,6,6,5,striker,purple,10,,,,,,,,,
Sarahbaby0424,Okoye,5,1053,7,9,2,1,1,,,,,,,,,,,,,,
Sarahbaby0424,SilverSamurai,1,572,6,6,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,Magik,80,160445,7,8,15,6,6,6,4,striker,blue,8,,,,,3,3,3,3,3
Sarahbaby0424,WhiteTiger,1,671,7,7,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,ShangChi,88,187707,6,6,16,7,6,6,5,raider,blue,,,,9,,5,5,5,4,5
Sarahbaby0424,CorvusGlaive,81,156602,7,7,15,6,6,6,4,striker,blue,8,,,,,4,3,3,4,4
Sarahbaby0424,Cosmo,85,221572,7,8,16,6,6,6,5,healer,purple,,,10,,,,,,,
Sarahbaby0424,Sylvie,65,89691,7,7,12,6,6,6,4,striker,,5,,,,2,5,5,5,5,5
Sarahbaby0424,StrangeSupreme,97,410450,7,8,18,6,6,6,5,raider,purple,,,,10,,,,,,
Sarahbaby0424,AmadeusCho,94,326069,7,9,17,6,6,6,5,skirmisher,purple,,,,,10,,,,,
Sarahbaby0424,Coulson,85,194816,7,7,16,6,6,6,5,striker,blue,8,,,,,4,4,3,4,4
Sarahbaby0424,GhostRider,36,6090,6,6,7,1,1,1,1,,,,,,,,,,,,
Sarahbaby0424,BlackPanther,85,141874,5,5,16,6,6,6,5,striker,blue,7,,,,,3,2,2,3,2
Sarahbaby0424,EmmaFrost,90,238331,7,7,17,6,7,6,4,healer,purple,5,5,10,5,5,,,,,
Sarahbaby0424,Sersi,98,575548,7,10,18,7,7,7,5,skirmisher,purple,,,2,,10,,,,,
Sarahbaby0424,SpiderWoman,59,48376,5,5,10,6,6,5,4,striker,,5,,,,,5,5,5,5,5
Sarahbaby0424,DoctorStrange,66,82675,6,6,12,6,6,6,4,healer,,,,5,,,5,5,5,5,5
Sarahbaby0424,StarLord_Annihilation,81,139896,6,6,15,6,6,6,4,raider,blue,,,,9,,4,4,4,4,5
Sarahbaby0424,MistyKnight,64,71930,7,7,11,6,6,6,5,skirmisher,,,,,,3,4,4,4,4,3
Sarahbaby0424,PhylaVell,83,186137,7,7,15,6,6,6,4,striker,blue,10,,,,,5,5,5,5,5
Sarahbaby0424,KamalaKhan,70,102115,7,7,13,6,6,6,4,skirmisher,,1,,,,5,5,5,5,5,5
Sarahbaby0424,ScientistSupreme,100,669588,7,8,18,6,6,6,5,healer,purple,,,10,,,,,,,
Sarahbaby0424,SamWilson,83,165713,6,6,15,6,6,6,5,skirmisher,blue,,,,,10,5,5,5,5,5
Sarahbaby0424,Longshot,1,681,7,7,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,Phoenix,86,250310,7,8,16,6,7,7,5,striker,blue,8,,,,,3,4,4,4,4
Sarahbaby0424,Sybil,100,601514,7,8,19,7,7,7,5,striker,purple,10,,,,,,,,,
Sarahbaby0424,RedGuardian,1,571,6,6,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,GhostRiderRobbie,80,134583,6,6,15,6,6,6,4,raider,blue,,,,6,,1,1,3,4,3
Sarahbaby0424,Graviton,65,62116,7,7,12,5,5,4,4,striker,,3,,,,,3,3,4,4,3
Sarahbaby0424,Nakia,84,180320,7,7,15,6,6,6,5,striker,blue,7,,,,,4,4,4,4,2
Sarahbaby0424,IronManInfinityWar,93,287028,7,7,17,7,7,6,5,striker,blue,9,,,,,5,4,5,5,5
Sarahbaby0424,Quicksilver,64,67124,5,5,11,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Sarahbaby0424,Sabretooth,92,247253,7,7,17,6,6,6,4,striker,blue,9,,,,,4,5,4,5,5
Sarahbaby0424,Polaris,75,98550,5,5,14,6,6,6,4,raider,blue,,,,9,,4,4,4,4,4
Sarahbaby0424,Minerva,1,671,7,7,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,SpiderManBigTime,81,223507,7,10,15,6,6,6,5,striker,blue,7,,,,,4,2,4,4,4
Sarahbaby0424,Gwenpool,46,34791,7,8,8,5,4,4,3,raider,,,,,2,,4,5,4,2,3
Sarahbaby0424,BlackBolt,81,174606,7,7,15,6,6,6,5,striker,blue,7,,,,,2,3,2,2,3
Sarahbaby0424,StarLord,1,841,7,7,1,1,1,,,skirmisher,,,,,,3,4,3,4,4,4
Sarahbaby0424,ZombieIronMan,80,124519,5,4,15,6,6,6,4,striker,blue,9,,,,,4,4,4,4,5
Sarahbaby0424,SpiderPunk,2,410,4,4,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,AgentVenom,75,140635,7,8,14,6,6,6,5,raider,blue,,,,8,,4,4,4,3,4
Sarahbaby0424,CullObsidian,81,187486,7,8,15,6,6,6,4,striker,blue,10,,,,,5,5,5,5,5
Sarahbaby0424,Negasonic,65,77255,7,7,12,6,6,6,4,skirmisher,,,,,,4,4,4,4,4,4
Sarahbaby0424,ZombieJuggernaut,89,179729,6,5,16,6,6,6,4,striker,blue,8,,,,,4,3,3,4,3
Sarahbaby0424,MrSinister,71,97028,7,7,13,6,6,6,4,healer,,,,4,,,5,4,4,4,5
Sarahbaby0424,Shuri,91,300164,7,8,17,7,7,7,5,healer,purple,,,10,,,,,,,
Sarahbaby0424,AimControl_Infect,1,571,6,6,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,Abomination,95,337650,6,6,18,7,7,7,5,raider,purple,,,,10,,,,,,
Sarahbaby0424,Cloak,91,273583,7,8,17,6,6,6,5,skirmisher,purple,,,,,10,,,,,
Sarahbaby0424,ScarletSpider,1,673,7,7,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,SharonCarter,90,251013,7,7,17,7,7,6,5,striker,blue,9,,,,,4,4,5,4,4
Sarahbaby0424,Ikaris,97,493877,7,9,18,7,7,7,5,striker,purple,10,,,,,,,1,,1
Sarahbaby0424,IronFistOrson,1,673,7,7,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,USAgent,2,785,7,8,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,CaptainCarter,94,348455,7,8,17,7,6,7,5,healer,purple,5,5,10,5,5,,,,,
Sarahbaby0424,Ronin,75,143751,7,7,14,6,6,6,5,striker,blue,9,,,,,4,4,4,4,4
Sarahbaby0424,CaptainAmericaWW2,1,573,6,6,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,KangTheConqueror,99,608103,7,9,18,7,7,7,5,striker,purple,11,,,,,1,1,1,2,2
Sarahbaby0424,BuckyBarnes,1,573,6,6,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,Mockingbird,80,175285,7,8,15,6,6,6,4,healer,blue,,,9,,,5,4,5,4,5
Sarahbaby0424,IronheartMCU,89,218952,7,7,16,6,6,6,4,skirmisher,blue,,,,,9,5,4,4,4,5
Sarahbaby0424,Moonstone,67,95428,7,8,12,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Sarahbaby0424,Zemo,1,671,7,7,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,Iceman,85,186078,7,8,16,6,6,6,4,skirmisher,blue,,,,,8,4,4,4,4,3
Sarahbaby0424,Firestar,59,16344,6,6,10,1,1,1,1,raider,,,,,5,,5,5,5,5,5
Sarahbaby0424,BlackWidow,95,308623,6,6,18,7,6,6,4,striker,purple,10,,,,,,,,,
Sarahbaby0424,BetaRayBill,46,31193,6,6,8,5,4,4,3,raider,,,,,5,,5,5,5,5,5
Sarahbaby0424,MultipleMan,2,605,6,6,1,1,1,,,,,,,,,,,,,,
Sarahbaby0424,SpiderManNoir,95,387417,7,8,18,6,6,6,5,raider,purple,,,,10,,,,,,
Sarahbaby0424,UnionJack,16,2282,6,6,3,1,1,1,,raider,,,,,5,,5,5,5,5,5
Sarahbaby0424,Jubilee,95,342493,7,7,18,6,6,6,4,striker,purple,10,,,,,,,,,
Sarahbaby0424,AbsorbingMan,55,47198,6,6,10,6,5,5,4,raider,,,,,5,,5,5,5,5,5
Sarahbaby0424,DarkBeast,83,131400,6,6,15,6,6,6,4,skirmisher,blue,,,,,5,,,,,
Sarahbaby0424,Titania,51,39155,6,6,9,5,5,5,3,raider,,,,,5,,5,5,5,5,5
Sarahbaby0424,InvisibleWoman,1,930,7,7,1,1,1,,,healer,,,,5,,,5,5,5,5,5
